"hh_id","name","area_name","employer","salary_from","salary_to","salary_currency","experience","schedule","url"
"99829538","Data Engineer, Логистика, Картографические сервисы","Москва","Ozon",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/99829538"
"101323762","Инженер данных","Москва","Согласие, страховая компания",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/101323762"
"102212714","Аналитик","Москва","ПИК-специализированный застройщик",NULL,NULL,NULL,"От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/102212714"
"103154695","Data engineer","Санкт-Петербург","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103154695"
"97892165","Аналитик процессов кредитования","Воронеж","СБЕР","70000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/97892165"
"99177085","Python-разработчик","Москва","СБЕР",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/99177085"
"101353922","Аналитик реагирования на инциденты (SOC)","Москва","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101353922"
"102024757","Руководитель направления по развитию AI","Москва","СБЕР",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102024757"
"102129276","Математик-алгоритмист","Москва","Бюро 1440",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102129276"
"102420221","Разработчик .NET C#","Самара","CQG",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102420221"
"99562277","Data Scientist","Санкт-Петербург","Фертоинг",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/99562277"
"101144871","Инженер-программист c/c++","Санкт-Петербург","НИИВС Спектр",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/101144871"
"103051234","Бизнес-аналитик","Москва","Homeapp","200000",NULL,"RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103051234"
"103162928","BI-разработчик","Москва","Ростелеком",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103162928"
"103182523","Разработчик Jasper Report","Калуга","Банк Синара",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103182523"
"99667061","Продуктовый аналитик","Москва","Ozon",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/99667061"
"102174490","Математик-программист","Москва","Систематика",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102174490"
"102284125","Data Engineer, Логистика, Операционная аналитика","Москва","Ozon",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/102284125"
"103059202","DevOps инженер","Екатеринбург","ИНСИС","200000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103059202"
"103131111","Data Analyst ""Growth""","Москва","Okko",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103131111"
"103224823","Специалист по управлению данными","Санкт-Петербург","СИСТЭМ ЭЛЕКТРИК",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103224823"
"81864083","ETL-разработчик (Data Engineer)","Москва","СберСпасибо",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/81864083"
"92889112","Инженер технической поддержки (удаленно)","Москва","Максмарт",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/92889112"
"95687254","Специалист (Программист)","Кемерово","ГАУ УМФЦ Кузбасса",NULL,"43000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/95687254"
"99079232","Marketing Analyst","Москва","Циан",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/99079232"
"99985350","Ведущий аналитик отдела мониторинга и статистики","Москва","ФГБУ Федеральный центр тестирования","80000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/99985350"
"103234282","Python Developer","Москва","Спортмастер",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103234282"
"103244113","Backend developer (python)","Санкт-Петербург","Манзони",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103244113"
"103289556","Python разработчик","Екатеринбург","Ruli.ru",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103289556"
"103234416","Backend-разработчик","Белгород","АНТРЕЛ-Автоматизация",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/103234416"
"103265168","Python-разработчик для поддержки и доработки Telegram-бота","Москва","Инженерная компания SDK",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103265168"
"103282341","Python Backend Developer","Санкт-Петербург","Норд Клан",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103282341"
"98794767","QA engineer (удаленно)","Москва","Межрегиональный ТранзитТелеком (АО МТТ)",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/98794767"
"103281521","Middle QA manual engineer (онлайн-кинотеатр Premier, Матч ТВ, сайты телеканалов)","Москва","RUTUBE",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103281521"
"103237915","Стажер QA/Тестировщик","Москва","Mediascope","40000","40000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/103237915"
"103233699","Backend разработчик (Python)","Санкт-Петербург","Точка Пересечения","120000",NULL,"RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103233699"
"103233700","Backend разработчик (Python)","Казань","Точка Пересечения","120000",NULL,"RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103233700"
"103290267","Middle+ QA Engineer","Москва","Х5 Group",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103290267"
"103227224","Программист Python","Брянск","MegaOrion group","40000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103227224"
"103233701","Backend разработчик (Python)","Тбилиси","Точка Пересечения","120000",NULL,"RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103233701"
"101790429","Middle/Senior Backend Developer (Python)","Москва","Betting Software","2000","4000","USD","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/101790429"
"103234415","Backend-разработчик","Санкт-Петербург","АНТРЕЛ-Автоматизация",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/103234415"
"102589644","Младший специалист-аналитик / ВТБ РОСТ","Санкт-Петербург","Банк ВТБ (ПАО)","100000","100000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102589644"
"103236903","Data analyst / Аналитик данных (стажер)","Санкт-Петербург","Aston","100000","110000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/103236903"
"103285398","Младший антифрод-аналитик","Москва","СберМаркет",NULL,NULL,NULL,"Нет опыта","Удаленная работа","https://hh.ru/vacancy/103285398"
"103271115","Финансовый директор IT-компании","Москва","Ии-Новые Строительные Решения",NULL,"255000","RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103271115"
"103260508","IT Operations Manager","Сербия","АСД Технолоджиз","3500",NULL,"USD","Более 6 лет","Удаленная работа","https://hh.ru/vacancy/103260508"
"103239334","Junior DevOps Engineer","Санкт-Петербург","Just AI",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/103239334"
"103228996","Инженер по реагированию на киберинциденты и администрированию техн. и программно-аппаратн. средств","Гродно","Гродно Азот","3500",NULL,"BYR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103228996"
"103273408","QA Lead","Москва","Магнетто",NULL,NULL,NULL,"Более 6 лет","Полный день","https://hh.ru/vacancy/103273408"
"103243437","Оператор базы данных, удаленно","Астана","ScaleLab Inc","700","750","USD","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103243437"
"103281396","Специалист (Бэкенд-разработчик)","Москва","Первый канал",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103281396"
"103287090","Data scientist ML","Москва","Ростелеком",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103287090"
"103258074","Middle Back-end разработчик (Python, PostgreSQL, FastAPI)","Ханты-Мансийск","АУ Югорский НИИ информационных технологий","80000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103258074"
"103291486","QA инженер","Санкт-Петербург","Nexign (АО Нэксайн)",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103291486"
"103273351","Тестировщик","Самара","Фабрика информационных технологий","75000","95000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103273351"
"103269366","Python-разработчик","Москва","Актру-Образовательные Технологии","180000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103269366"
"103239639","Аналитик данных (в логистику)","Москва","Bonduelle",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/103239639"
"103264273","Вирусный aналитик-стажер в группу анализа мобильных угроз / Junior Mobile Threats Analyst","Санкт-Петербург","Доктор Веб",NULL,NULL,NULL,"Нет опыта","Гибкий график","https://hh.ru/vacancy/103264273"
"103243645","Тестировщик ПО (junior)","Москва","Алгоритмика","40000","40000","RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103243645"
"103281063","Java Developer","Москва","Московский филиал АО ЦентрИнформ",NULL,NULL,NULL,"От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/103281063"
"103243454","Главный эксперт информационно-аналитического департамента","Москва","ТрансМашХолдинг, Группа компаний",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103243454"
"103258606","Администратор ERP","Павлодар","Arinvest","150000",NULL,"KZT","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103258606"
"103241359","Junior QA Engineer / Специалист по тестированию ПО","Санкт-Петербург","Emphasoft",NULL,"70000","RUR","От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/103241359"
"103272919","Тестировщик fullstack QA","Москва","Аладдин Р.Д.",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103272919"
"103288918","Data Scientist (External Monetization)","Алматы","Beeline, ТМ",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103288918"
"103238553","Data Analyst","Санкт-Петербург","Контакт",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103238553"
"102108783","Junior Analyst/Business Analyst (Astana)","Астана","KPMG",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102108783"
"103260509","IT Operations Manager","Минск","АСД Технолоджиз","3500",NULL,"USD","Более 6 лет","Удаленная работа","https://hh.ru/vacancy/103260509"
"103246577","Python разработчик","Санкт-Петербург","ЮСиДжиПи",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103246577"
"103293272","Full-stack разработчик","Москва","Центр Методического Обеспечения Оптимизации Процессов Государственного Управления в Московской области",NULL,NULL,NULL,"Нет опыта","Удаленная работа","https://hh.ru/vacancy/103293272"
"103237513","Data Scientist AC 7f","Москва","Тестовая компания Песочница для разработчиков ПО Диасофт",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/103237513"
"103293978","Backend разработчик","Москва","Эдтех Инвест","140000","180000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103293978"
"103233669","Руководитель отдела аналитики","Москва","Carcade Leasing",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103233669"
"103238098","Разработчик Python","Москва","НПФ Будущее","190000",NULL,"RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103238098"
"103276836","Руководитель группы HR-аналитики","Москва","Центральный банк Российской Федерации",NULL,NULL,NULL,"Более 6 лет","Полный день","https://hh.ru/vacancy/103276836"
"103229050","Backend-разработчик / Разработчик Python","Санкт-Петербург","Университет ИТМО","230000",NULL,"RUR","От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/103229050"
"103282902","Инженер по тестированию IVI","Москва","Сегула Технолоджис Раша",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103282902"
"103230371","Аналитик по ценообразованию","Москва","ВсеИнструменты.ру","150000","180000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103230371"
"103260511","IT Operations Manager","Москва","АСД Технолоджиз","3500",NULL,"USD","Более 6 лет","Удаленная работа","https://hh.ru/vacancy/103260511"
"103261673","Middle Python программист","Ростов-на-Дону","TEAM 73",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103261673"
"103286344","Junior DevOps-инженер","Санкт-Петербург","Мад Софт","40000","80000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/103286344"
"103239214","Аналитик данных","Санкт-Петербург","Агентство судебного взыскания","78000",NULL,"RUR","Нет опыта","Полный день","https://hh.ru/vacancy/103239214"
"103211464","Python разработчик","Новосибирск","Тензор","175000",NULL,"RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103211464"
"103242702","Стажер Data Engineer","Москва","Mediascope","40000","40000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/103242702"
"96529390","Аналитик данных/Data analyst (Москва)","Москва","Ситидрайв",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/96529390"
"103264850","Тестировщик / Инженер QA","Челябинск","Первый Гипермаркет Мебели","50000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103264850"
"103268512","QA manual/auto specialist","Москва","WILDBERRIES",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103268512"
"102735450","Специалист по ручному тестированию/Senior QA Engineer (Backend)","Москва","МАГ Девелопмент",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/102735450"
"103285267","QA-Head (г. Ташкент)","Ташкент","CLICK",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103285267"
"103296502","Стажер разработки мобильного приложения","Астана","ЧК INTELLIGENCE SYSTEMS LTD.",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/103296502"
"103212491","Аналитик данных (full stack аналитик)","Москва","ЭстэйтЛига","130000","150000","RUR","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103212491"
"103245167","Старший системный администратор","Москва","Азия Трейд","30000","100000","RUR","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103245167"
"101229852","Разработчик","Москва","АШАН Ритейл Россия",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101229852"
"103231257","QA automation engineer","Алматы","Народный банк Казахстана",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/103231257"
"103266811","Пентестер (инженер отдела кибербезопасности)","Тюмень","Анлим-Сервис","56000",NULL,"RUR","Нет опыта","Полный день","https://hh.ru/vacancy/103266811"
"103265605","Руководитель группы разработки","Санкт-Петербург","SPRINTHOST","250000","350000","RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103265605"
"103260510","IT Operations Manager","Алматы","АСД Технолоджиз","3500",NULL,"USD","Более 6 лет","Удаленная работа","https://hh.ru/vacancy/103260510"
"103282976","Аналитик SOC L1","Москва","SberTech",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103282976"
"103242225","Стажер Аналитик/Технолог данных","Москва","Mediascope","40000","40000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/103242225"
"103285190","Middle Python разработчик в команду AI","Москва","DSSL",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103285190"
"103289521","Middle QA-инженер (Офис)","Санкт-Петербург","Норд Клан",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103289521"
"103222029","Специалист по обработке звука на микроконтроллерах","Санкт-Петербург","Мастерская инструментов разработки",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103222029"
"103256927","Аналитик BI","Иркутск","Эн+",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103256927"
"103198854","Senior Python Developer","Москва","Wanted",NULL,"6000","EUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103198854"
"103262582","Программист-разработчик автономной навигации","Москва","MSU ROVER TEAM",NULL,NULL,NULL,"Нет опыта","Удаленная работа","https://hh.ru/vacancy/103262582"
"94056316","Инженер по внедрению (антифрод продукт)","Москва","Инфосистемы Джет",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/94056316"
"101278951","Программист прикладного ПО C/C++/Python","Москва","Аэроприбор-Восход",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/101278951"
"103221218","Системный администратор","Оренбург","Hoff Tech",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103221218"
"103228037","Разработчик (senior level) / Руководитель группы разработки","Ташкент","EVOS",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103228037"
"100590070","Продуктовый аналитик","Москва","СберОбразование",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/100590070"
"103276073","Python Software Developer","Португалия","Калина Ирина","60000","80000","EUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103276073"
"103269883","Senior QA Engineer (remotely)","Алматы","COMTEK Inc.","5000","5800","USD","Более 6 лет","Полный день","https://hh.ru/vacancy/103269883"
"103283665","Ведущий аналитик","Москва","МТС",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103283665"
"103241356","Менеджер проектов","Москва","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103241356"
"103271131","Backend разработчик на Python и PHP, удалённо","Краснодар","Просветов Александр Михайлович","100000","150000","RUR","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103271131"
"103264365","Junior Python developer","Казань","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103264365"
"103240475","Аналитик","Санкт-Петербург","СБЕР",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/103240475"
"102588220","Web Analyst \ Data Engineer","Москва","Overgear",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102588220"
"103242903","Middle/Senior Python Developer","Краснодар","БОЛЬШАЯ ТРОЙКА",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103242903"
"103203828","Ведущий разработчик искусственного интеллекта","Ростов-на-Дону","Геномед",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103203828"
"102432305","Медиа-аналитик","Москва","РБК","78000",NULL,"RUR","Нет опыта","Удаленная работа","https://hh.ru/vacancy/102432305"
"103239976","Специалист по транспортному моделированию и анализу данных","Санкт-Петербург","OTS Lab",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103239976"
"103213625","Data Engineer","Москва","VK",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103213625"
"103283097","Python-разработчик","Москва","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103283097"
"103237689","Python Developer в команду Телефонии","Москва","Домклик",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103237689"
"103243183","Специалист технической поддержки","Санкт-Петербург","KVINT",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103243183"
"103277731","Аналитик промо","Москва","X5 Digital",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103277731"
"103258855","Инженер по системе управления движением и навигацией (космический аппарат, БПЛА, БВС, робот)","Астана","Галам",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103258855"
"102609639","QA Engineer","Москва","WILDBERRIES",NULL,NULL,NULL,"От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/102609639"
"103257770","Ведущий ресурсный геолог","Норильск","Русская Платина",NULL,NULL,NULL,"От 3 до 6 лет","Вахтовый метод","https://hh.ru/vacancy/103257770"
"103242636","Инженер по Компьютерному Зрению / Машинному Обучению","Минск","Прудников Илья Витальевич",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103242636"
"103275765","Business Analyst / Senior Business Analyst","Москва","НИЖФАРМ",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103275765"
"103284156","IT-рекрутер","Москва","СБЕР",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103284156"
"102589209","Инженер DL","Москва","Альфа-Банк",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/102589209"
"103074092","Аналитик маркетплейсов (е-com)","Москва","SKL Group",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103074092"
"103213439","Старший системный администратор","Тверь","Румос-Авто","115000","115000","RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103213439"
"103216196","Support specialist L2 / Специалист второй линии поддержки","Санкт-Петербург","Evercode Lab",NULL,NULL,NULL,"Нет опыта","Сменный график","https://hh.ru/vacancy/103216196"
"103235602","Инженер технической поддержки","Севастополь","ПЭЙБЭРРИ","50000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103235602"
"103285599","Automation QA Engineer","Минск","СЕНЛА",NULL,NULL,NULL,"От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/103285599"
"103243752","Инженер по автоматизации","Москва","Альфа-Банк",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103243752"
"103285734","Руководитель Digital-направления кампаний продаж","Москва","СБЕР",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103285734"
"103235210","Golang разработчик","Москва","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103235210"
"103276269","Бизнес-аналитик","Воронеж","СБЕР","67000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103276269"
"99804082","Инженер технической поддержки","Москва","ИнжСтрой-Инновации",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/99804082"
"101716595","Инженер по сопровождению (Рыночные риски)","Москва","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101716595"
"102259930","Старший разработчик (Python)","Москва","JetLend",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102259930"
"103292001","Системный администратор Linux / SRE","Москва","VK",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103292001"
"99545379","Разработчик Node.js","Москва","Лоция",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/99545379"
"101843286","Backend Разработчик","Москва","Game Propaganda","150000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101843286"
"103194343","Разработчик-аналитик SQL (Junior)","Санкт-Петербург","ДИКСИ, группа компаний",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103194343"
"103284468","Data analyst","Москва","Selecty",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103284468"
"103264345","Middle Python developer","Казань","СБЕР",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103264345"
"101827721","Automation QA Engineer: Python 3.8+, pytest (Rubackup)","Москва","Группа компаний Астра",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101827721"
"99071824","Программист Python","Уфа","Тензор","122000","238000","RUR","От 3 до 6 лет","Гибкий график","https://hh.ru/vacancy/99071824"
"102135388","Ассистент по UX/UI дизайну, документации (опционально Python)","Новороссийск","ProductFit",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102135388"
"102288794","Инженер-разработчик микропрограммного обеспечения (Инженер-программист)","Минск","Сибоком-М","3300",NULL,"BYR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102288794"
"103228223","Support Engineer 3rd line","Москва","Т-Банк",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103228223"
"103240949","Senior Python Developer","Москва","HR Prime",NULL,"430000","RUR","Более 6 лет","Полный день","https://hh.ru/vacancy/103240949"
"102081024","Backend Developer в команду фильтрации трафика","Ростов-на-Дону","DDoS-Guard",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102081024"
"103289219","Аналитик","Москва","Х5 IMPORT",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103289219"
"101702520","Инженер сопровождения (сменный график)","Москва","Outlines Technologies",NULL,"180000","RUR","От 1 года до 3 лет","Сменный график","https://hh.ru/vacancy/101702520"
"103278812","Технический писатель","Москва","Битрикс24",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103278812"
"102363873","Руководитель отдела обеспечения качества в Т-Страхование","Москва","Т-Банк",NULL,NULL,NULL,"Более 6 лет","Полный день","https://hh.ru/vacancy/102363873"
"103280104","Младший инженер интеграции (Стажировка)","Москва","Группа компаний Астра",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103280104"
"102426018","Хемоинформатик","Москва","Лаборатория Наносемантика","200000","250000","RUR","От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/102426018"
"89324722","Strategy & BizDev Associate","Москва","Т-Банк",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/89324722"
"102583235","Инженер технической поддержки L2 [Inetcore]","Москва","МТС",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102583235"
"103287942","Эксперт (ETL/Data Engineer)","Ташкент","COSCOM ТМ Ucell",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103287942"
"100726084","Computer Vision Engineer (Удаленно)","Москва","САТЕЛ, Группа компаний",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/100726084"
"102606010","Системный инженер виртуализации","Томск","Ростелеком",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102606010"
"103287325","Программист - математик","Казань","Университет Иннополис",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103287325"
"101815387","Data Analyst","Новосибирск","Кадровое агентство Алексея Сухорукова","120000","200000","RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/101815387"
"103210491","Администратор сетевой инфраструктуры/Сетевой инженер","Москва","СберСпасибо",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103210491"
